num_frames_total,num_valid_track_frames,primary_track_id,track_area_ratio,mean_confidence,min_confidence,filepath,class_name,split,status,selection_method
54,54,1,0.2373265693001061,0.6648919582366943,0.1784447729587555,13_Long Serve/2022-09-01_18-50-02_dataset_set1_032_002629_002683_A_13.mp4,13_Long Serve,train,ok,
53,53,1,0.2085837053382622,0.6594136357307434,0.17383573949337,13_Long Serve/2022-09-01_18-50-02_dataset_set1_034_002984_003037_A_13.mp4,13_Long Serve,train,ok,
54,54,1,0.2042817865991014,0.685255229473114,0.2093209028244018,13_Long Serve/2022-09-01_18-50-02_dataset_set1_040_003461_003515_A_13.mp4,13_Long Serve,train,ok,
63,63,1,0.2182291749657413,0.6624642014503479,0.1810750812292099,13_Long Serve/2022-09-01_18-50-02_dataset_set1_054_004161_004224_A_13.mp4,13_Long Serve,train,ok,
54,54,1,0.21915526053854,0.6905478239059448,0.2027602791786193,13_Long Serve/2022-09-01_18-50-02_dataset_set1_056_004671_004725_A_13.mp4,13_Long Serve,train,ok,
57,57,1,0.216333580883266,0.6665884256362915,0.2712739408016205,13_Long Serve/2022-09-01_18-50-02_dataset_set1_058_004975_005032_A_13.mp4,13_Long Serve,train,ok,
55,55,1,0.1278110926451574,0.6850133538246155,0.1966435462236404,13_Long Serve/2022-09-01_18-50-02_dataset_set1_062_005397_005452_A_13.mp4,13_Long Serve,train,ok,
52,52,1,0.1557531271875099,0.644781231880188,0.171639010310173,13_Long Serve/2022-09-01_18-50-02_dataset_set1_066_005842_005894_A_13.mp4,13_Long Serve,train,ok,
52,52,1,0.219017829099382,0.676501989364624,0.1778037697076797,13_Long Serve/2022-09-01_18-50-02_dataset_set1_070_006246_006298_A_13.mp4,13_Long Serve,train,ok,
63,63,2,0.2106236172789685,0.6592356562614441,0.2433496117591858,13_Long Serve/2022-09-01_18-50-02_dataset_set1_075_006674_006737_A_13.mp4,13_Long Serve,train,ok,
57,57,1,0.2347392114575655,0.669012188911438,0.2061820328235626,13_Long Serve/2022-09-01_18-50-02_dataset_set1_078_007015_007072_A_13.mp4,13_Long Serve,train,ok,
51,51,1,0.1743772222462696,0.6506263017654419,0.2443689107894897,13_Long Serve/2022-09-01_18-50-02_dataset_set1_086_007580_007631_B_13.mp4,13_Long Serve,train,ok,
55,55,1,0.2178963894837053,0.6808433532714844,0.1648091673851013,13_Long Serve/2022-09-01_18-50-02_dataset_set1_091_008082_008137_A_13.mp4,13_Long Serve,test,ok,
54,54,1,0.2236548748445736,0.6591730117797852,0.1875364184379577,13_Long Serve/2022-09-01_18-50-02_dataset_set1_093_008398_008452_A_13.mp4,13_Long Serve,train,ok,
56,56,1,0.1988300740201577,0.6885623931884766,0.2385365962982177,13_Long Serve/2022-09-01_18-50-02_dataset_set1_104_009054_009110_A_13.mp4,13_Long Serve,train,ok,
51,51,1,0.2330797785941818,0.6703099012374878,0.2185216844081878,13_Long Serve/2022-09-01_18-50-02_dataset_set1_106_009349_009400_A_13.mp4,13_Long Serve,train,ok,
48,48,1,0.1990608468866077,0.6311312913894653,0.1172728911042213,13_Long Serve/2022-09-01_18-50-02_dataset_set1_109_009711_009759_B_13.mp4,13_Long Serve,train,ok,
55,55,1,0.2367249728158005,0.6758654117584229,0.1503412872552871,13_Long Serve/2022-09-01_18-50-02_dataset_set1_116_010266_010321_A_13.mp4,13_Long Serve,test,ok,
60,60,1,0.2113113625600299,0.6686115264892578,0.0973659306764602,13_Long Serve/2022-09-01_18-50-02_dataset_set1_122_010767_010827_A_13.mp4,13_Long Serve,train,ok,
47,47,1,0.1730522457155963,0.6442161798477173,0.222439244389534,13_Long Serve/2022-09-01_18-50-02_dataset_set1_123_011030_011077_B_13.mp4,13_Long Serve,train,ok,
47,47,1,0.1891488071216388,0.6225719451904297,0.1482787728309631,13_Long Serve/2022-09-01_18-50-02_dataset_set1_131_011986_012033_B_13.mp4,13_Long Serve,train,ok,
49,49,1,0.164443902989085,0.659343957901001,0.2695742845535278,13_Long Serve/2022-09-01_18-50-02_dataset_set1_136_012320_012369_B_13.mp4,13_Long Serve,train,ok,
53,53,1,0.1988974199215324,0.6350476741790771,0.141687124967575,13_Long Serve/2022-09-01_18-50-02_dataset_set1_140_012775_012828_B_13.mp4,13_Long Serve,val,ok,
49,49,1,0.1701402365384572,0.6385752558708191,0.2144016325473785,13_Long Serve/2022-09-01_18-50-02_dataset_set1_144_013113_013162_B_13.mp4,13_Long Serve,test,ok,
50,50,1,0.2415820500592883,0.6783146858215332,0.2234787940979004,13_Long Serve/2022-09-01_18-50-02_dataset_set1_159_014620_014670_A_13.mp4,13_Long Serve,train,ok,
53,53,1,0.3099433431899486,0.6306521892547607,0.1950780749320984,13_Long Serve/2022-09-01_18-59-44_dataset_set1_000_000884_000937_B_13.mp4,13_Long Serve,train,ok,
54,54,1,0.2197999477772179,0.5783076286315918,0.1088856160640716,13_Long Serve/2022-09-01_18-59-44_dataset_set1_003_001259_001313_B_13.mp4,13_Long Serve,val,ok,
48,48,1,0.2962566573406422,0.6210536360740662,0.2206964492797851,13_Long Serve/2022-09-01_18-59-44_dataset_set1_006_001604_001652_A_13.mp4,13_Long Serve,train,ok,
54,54,1,0.2333069756209002,0.6191515922546387,0.1885171681642532,13_Long Serve/2022-09-01_18-59-44_dataset_set1_012_002082_002136_B_13.mp4,13_Long Serve,train,ok,
50,50,1,0.315590315229685,0.6356374621391296,0.2241615802049636,13_Long Serve/2022-09-01_18-59-44_dataset_set1_017_002649_002699_A_13.mp4,13_Long Serve,train,ok,
58,58,1,0.2367447594284255,0.5697807669639587,0.1390470415353775,13_Long Serve/2022-09-01_18-59-44_dataset_set1_024_003244_003302_B_13.mp4,13_Long Serve,train,ok,
58,58,1,0.258088526918584,0.6109545826911926,0.1341788321733474,13_Long Serve/2022-09-01_18-59-44_dataset_set1_026_003919_003977_B_13.mp4,13_Long Serve,train,ok,
51,51,1,0.2756581304975681,0.6500269174575806,0.2653785645961761,13_Long Serve/2022-09-01_18-59-44_dataset_set1_028_004308_004359_A_13.mp4,13_Long Serve,val,ok,
55,55,1,0.3037574197239825,0.6279969811439514,0.2503207325935364,13_Long Serve/2022-09-01_18-59-44_dataset_set1_030_004625_004680_A_13.mp4,13_Long Serve,train,ok,
58,58,1,0.2413578634749445,0.5803958177566528,0.0827393904328346,13_Long Serve/2022-09-01_18-59-44_dataset_set1_034_005063_005121_B_13.mp4,13_Long Serve,train,ok,
55,55,1,0.3436711994783699,0.6261647939682007,0.2631002068519592,13_Long Serve/2022-09-01_18-59-44_dataset_set1_039_005454_005509_A_13.mp4,13_Long Serve,train,ok,
61,61,1,0.2080907186295579,0.6300187110900879,0.2180240154266357,13_Long Serve/2022-09-01_18-59-44_dataset_set1_042_005974_006035_B_13.mp4,13_Long Serve,train,ok,
51,51,1,0.2863056331109896,0.6195833086967468,0.242247462272644,13_Long Serve/2022-09-01_18-59-44_dataset_set1_045_006323_006374_A_13.mp4,13_Long Serve,train,ok,
59,59,1,0.2080177906749276,0.5849745273590088,0.1205215603113174,13_Long Serve/2022-09-01_18-59-44_dataset_set1_048_006919_006978_B_13.mp4,13_Long Serve,train,ok,
61,61,1,0.2081890012398929,0.6186419725418091,0.1811179220676422,13_Long Serve/2022-09-01_18-59-44_dataset_set1_050_007386_007447_B_13.mp4,13_Long Serve,train,ok,
48,48,1,0.2470015840518843,0.6387135982513428,0.2347422242164611,13_Long Serve/2022-09-01_18-59-44_dataset_set1_054_007860_007908_A_13.mp4,13_Long Serve,train,ok,
52,52,1,0.2782260916152649,0.6330945491790771,0.1882672011852264,13_Long Serve/2022-09-01_18-59-44_dataset_set1_060_008387_008439_A_13.mp4,13_Long Serve,train,ok,
58,58,1,0.221083009597138,0.5798269510269165,0.120511844754219,13_Long Serve/2022-09-01_18-59-44_dataset_set1_063_008895_008953_B_13.mp4,13_Long Serve,train,ok,
51,51,2,0.3077827981733803,0.6437898278236389,0.2773613333702087,13_Long Serve/2022-09-01_18-59-44_dataset_set1_068_009320_009371_A_13.mp4,13_Long Serve,train,ok,
52,30,6,0.5293935107700728,0.6158973574638367,0.1849673092365265,13_Long Serve/2022-09-01_18-59-44_dataset_set1_071_009825_009877_A_13.mp4,13_Long Serve,train,ok,wrist_tiebreak
52,52,1,0.3032987897514039,0.6380904316902161,0.1216332465410232,13_Long Serve/2022-09-01_18-59-44_dataset_set1_079_011532_011584_A_13.mp4,13_Long Serve,train,ok,
58,58,1,0.2416010477072321,0.5764713287353516,0.1370420455932617,13_Long Serve/2022-09-01_18-59-44_dataset_set1_085_012078_012136_B_13.mp4,13_Long Serve,train,ok,
52,52,1,0.2792843965166996,0.6333134770393372,0.2597701847553253,13_Long Serve/2022-09-01_18-59-44_dataset_set1_089_012722_012774_A_13.mp4,13_Long Serve,train,ok,
57,57,1,0.280189814166062,0.6343187093734741,0.2610464096069336,13_Long Serve/2022-09-01_18-59-44_dataset_set1_093_013106_013163_A_13.mp4,13_Long Serve,train,ok,
53,53,1,0.265555001442527,0.6382138729095459,0.2541191577911377,13_Long Serve/2022-09-01_18-59-44_dataset_set1_095_013432_013485_A_13.mp4,13_Long Serve,train,ok,
57,57,1,0.1993987631885196,0.6324642300605774,0.2008196860551834,13_Long Serve/2022-09-01_18-59-44_dataset_set1_099_013954_014011_B_13.mp4,13_Long Serve,train,ok,
54,54,1,0.2487754662892701,0.5852184891700745,0.1587986648082733,13_Long Serve/2022-09-01_18-59-44_dataset_set1_101_014430_014484_B_13.mp4,13_Long Serve,train,ok,
50,50,1,0.2760962590667085,0.6008036136627197,0.2404830157756805,13_Long Serve/2022-09-01_18-59-44_dataset_set1_104_014809_014859_A_13.mp4,13_Long Serve,train,ok,
56,56,1,0.2195597213016114,0.6260330677032471,0.2300048172473907,13_Long Serve/2022-09-01_18-59-44_dataset_set1_108_015365_015421_B_13.mp4,13_Long Serve,train,ok,
51,51,1,0.2642248291983233,0.6296733021736145,0.2529233694076538,13_Long Serve/2022-09-01_18-59-44_dataset_set1_111_015823_015874_A_13.mp4,13_Long Serve,train,ok,
59,59,1,0.2310207101667506,0.592491090297699,0.1323570162057876,13_Long Serve/2022-09-01_18-59-44_dataset_set1_117_016903_016962_B_13.mp4,13_Long Serve,train,ok,
28,28,1,0.2780688809010203,0.598474383354187,0.0918280482292175,13_Long Serve/2022-09-01_18-59-44_dataset_set1_120_017271_017299_A_13.mp4,13_Long Serve,train,ok,
54,54,1,0.219540630150413,0.6241161823272705,0.190214917063713,13_Long Serve/2022-09-01_18-59-44_dataset_set1_122_017590_017644_B_13.mp4,13_Long Serve,train,ok,
54,54,1,0.2077690381736597,0.5774513483047485,0.1211594194173812,13_Long Serve/2022-09-01_18-59-44_dataset_set1_128_018126_018180_B_13.mp4,13_Long Serve,val,ok,
51,51,1,0.30184655026305,0.6270141005516052,0.2294426560401916,13_Long Serve/2022-09-01_18-59-44_dataset_set1_135_018689_018740_A_13.mp4,13_Long Serve,train,ok,
54,54,1,0.2261128288742075,0.6358377933502197,0.179536759853363,13_Long Serve/2022-09-01_18-59-44_dataset_set1_139_019112_019166_B_13.mp4,13_Long Serve,train,ok,
58,58,1,0.2382980581339948,0.576783299446106,0.112932913005352,13_Long Serve/2022-09-01_18-59-44_dataset_set1_142_019816_019874_B_13.mp4,13_Long Serve,train,ok,
55,55,1,0.3122472235550461,0.6374139189720154,0.2186548411846161,13_Long Serve/2022-09-01_18-59-44_dataset_set1_148_020363_020418_A_13.mp4,13_Long Serve,train,ok,
66,66,1,0.212220744188829,0.6499479413032532,0.1407266557216644,13_Long Serve/2022-09-01_18-59-44_dataset_set1_155_021370_021436_B_13.mp4,13_Long Serve,train,ok,
53,53,1,0.2764433989870933,0.635543167591095,0.2479689270257949,13_Long Serve/2022-09-01_18-59-44_dataset_set1_156_021680_021733_A_13.mp4,13_Long Serve,val,ok,
55,55,1,0.2149674702473052,0.5924767255783081,0.0960456281900405,13_Long Serve/2022-09-01_18-59-44_dataset_set1_162_022190_022245_B_13.mp4,13_Long Serve,train,ok,
54,54,1,0.31069459421085,0.625220537185669,0.2252013981342315,13_Long Serve/2022-09-01_18-59-44_dataset_set1_164_022615_022669_A_13.mp4,13_Long Serve,train,ok,
42,42,1,0.2889816306044482,0.6708333492279053,0.2359153181314468,13_Long Serve/2022-09-01_19-14-18_dataset_set1_000_000817_000859_B_13.mp4,13_Long Serve,train,ok,
41,41,1,0.3337591590845674,0.6214496493339539,0.1466461718082428,13_Long Serve/2022-09-01_19-14-18_dataset_set1_006_001296_001337_B_13.mp4,13_Long Serve,train,ok,
45,45,1,0.2170890298733575,0.688208818435669,0.2595636248588562,13_Long Serve/2022-09-01_19-14-18_dataset_set1_012_001766_001811_B_13.mp4,13_Long Serve,train,ok,
58,58,1,0.3524062199898443,0.6722780466079712,0.2311620712280273,13_Long Serve/2022-09-01_19-14-18_dataset_set1_019_002302_002360_A_13.mp4,13_Long Serve,test,ok,
53,53,1,0.4327555648174302,0.6959057450294495,0.2057009041309356,13_Long Serve/2022-09-01_19-14-18_dataset_set1_033_003098_003151_A_13.mp4,13_Long Serve,train,ok,
47,47,1,0.4283597932822677,0.6346243619918823,0.1392468214035034,13_Long Serve/2022-09-01_19-14-18_dataset_set1_039_003805_003852_B_13.mp4,13_Long Serve,train,ok,
56,56,1,0.299307426105994,0.6921993494033813,0.1863738894462585,13_Long Serve/2022-09-01_19-14-18_dataset_set1_045_004515_004571_A_13.mp4,13_Long Serve,train,ok,
55,55,1,0.3173555731762977,0.6485411524772644,0.2258743047714233,13_Long Serve/2022-09-01_19-14-18_dataset_set1_053_005039_005094_A_13.mp4,13_Long Serve,val,ok,
56,56,1,0.3207227964599519,0.6812849640846252,0.1603178530931472,13_Long Serve/2022-09-01_19-14-18_dataset_set1_058_005568_005624_A_13.mp4,13_Long Serve,train,ok,
57,57,1,0.3480891334175687,0.69041508436203,0.2461570799350738,13_Long Serve/2022-09-01_19-14-18_dataset_set1_064_006022_006079_A_13.mp4,13_Long Serve,train,ok,
43,43,1,0.2834420723155004,0.6599082350730896,0.1825038641691208,13_Long Serve/2022-09-01_19-14-18_dataset_set1_069_006539_006582_B_13.mp4,13_Long Serve,train,ok,
41,41,1,0.2071508409192797,0.6785895824432373,0.2561013400554657,13_Long Serve/2022-09-01_19-14-18_dataset_set1_079_007617_007658_B_13.mp4,13_Long Serve,train,ok,
46,46,1,0.2937470980251643,0.6250277757644653,0.1271424293518066,13_Long Serve/2022-09-01_19-14-18_dataset_set1_081_008115_008161_B_13.mp4,13_Long Serve,train,ok,
61,61,1,0.2624436884014557,0.6892067193984985,0.2048810869455337,13_Long Serve/2022-09-01_19-14-18_dataset_set1_090_008825_008886_A_13.mp4,13_Long Serve,train,ok,
34,34,1,0.3084211887312497,0.660119354724884,0.2156203091144561,13_Long Serve/2022-09-01_19-14-18_dataset_set1_096_009957_009991_B_13.mp4,13_Long Serve,train,ok,
40,40,1,0.3059265730065202,0.6334180235862732,0.1755692213773727,13_Long Serve/2022-09-01_19-14-18_dataset_set1_100_010452_010492_B_13.mp4,13_Long Serve,train,ok,
50,50,1,0.3131105086750165,0.66667240858078,0.195001482963562,13_Long Serve/2022-09-01_19-14-18_dataset_set1_105_010846_010896_A_13.mp4,13_Long Serve,train,ok,
50,50,1,0.2798968574068084,0.6627385020256042,0.1964437216520309,13_Long Serve/2022-09-01_19-14-18_dataset_set1_123_012302_012352_A_13.mp4,13_Long Serve,train,ok,
56,56,1,0.2633214365824824,0.6631455421447754,0.228081002831459,13_Long Serve/2022-09-01_19-14-18_dataset_set1_138_013119_013175_A_13.mp4,13_Long Serve,train,ok,
49,49,1,0.3056987813105719,0.6772589087486267,0.1528738290071487,13_Long Serve/2022-09-01_19-14-18_dataset_set1_142_013557_013606_A_13.mp4,13_Long Serve,train,ok,
55,55,1,0.292058862449274,0.6793925166130066,0.2515487670898437,13_Long Serve/2022-09-01_19-14-18_dataset_set1_148_014447_014502_A_13.mp4,13_Long Serve,train,ok,
40,40,1,0.2665951006891251,0.6264007091522217,0.1885614544153213,13_Long Serve/2022-09-01_19-14-18_dataset_set1_153_014947_014987_B_13.mp4,13_Long Serve,train,ok,
54,54,1,0.2262840438439241,0.6876541376113892,0.2034895122051239,13_Long Serve/2022-09-01_19-14-18_dataset_set1_162_015457_015511_A_13.mp4,13_Long Serve,train,ok,
52,52,1,0.2407183012365052,0.6799266934394836,0.1055854707956314,13_Long Serve/2022-09-01_19-14-18_dataset_set1_171_016284_016336_A_13.mp4,13_Long Serve,train,ok,
51,51,1,0.3295993848740232,0.6814059615135193,0.1946040689945221,13_Long Serve/2022-09-01_19-14-18_dataset_set1_178_017169_017220_A_13.mp4,13_Long Serve,train,ok,
41,41,1,0.2963139113380728,0.6566753387451172,0.2365957051515579,13_Long Serve/2022-09-01_19-14-18_dataset_set1_180_017480_017521_B_13.mp4,13_Long Serve,train,ok,
53,53,1,0.2401175738138756,0.6417962908744812,0.1576348841190338,13_Long Serve/2022-09-01_19-26-18_dataset_set1_000_000050_000103_A_13.mp4,13_Long Serve,train,ok,
57,57,2,0.1854542013047345,0.6412760615348816,0.176092654466629,13_Long Serve/2022-09-01_19-26-18_dataset_set1_008_000560_000617_A_13.mp4,13_Long Serve,val,ok,
48,48,1,0.2435965845225088,0.6712161898612976,0.2300106883049011,13_Long Serve/2022-09-01_19-26-18_dataset_set1_011_000828_000876_B_13.mp4,13_Long Serve,train,ok,
53,53,1,0.1893698945324695,0.6624216437339783,0.219490110874176,13_Long Serve/2022-09-01_19-26-18_dataset_set1_019_001331_001384_A_13.mp4,13_Long Serve,train,ok,
50,50,1,0.2209871055055324,0.674523115158081,0.2542327046394348,13_Long Serve/2022-09-01_19-26-18_dataset_set1_025_001711_001761_B_13.mp4,13_Long Serve,train,ok,
51,51,1,0.2275144656234091,0.6617963910102844,0.2298135608434677,13_Long Serve/2022-09-01_19-26-18_dataset_set1_032_002236_002287_A_13.mp4,13_Long Serve,train,ok,
51,51,1,0.2286429255921181,0.6674321293830872,0.2304572016000747,13_Long Serve/2022-09-01_19-26-18_dataset_set1_039_002643_002694_B_13.mp4,13_Long Serve,val,ok,
57,57,1,0.2102591299817512,0.6600856184959412,0.1915556192398071,13_Long Serve/2022-09-01_19-26-18_dataset_set1_043_003007_003064_A_13.mp4,13_Long Serve,train,ok,
49,49,1,0.200304460111979,0.6877099275588989,0.1936169266700744,13_Long Serve/2022-09-01_19-26-18_dataset_set1_060_003919_003968_B_13.mp4,13_Long Serve,train,ok,
49,49,1,0.2496560936589907,0.644751787185669,0.2008081972599029,13_Long Serve/2022-09-01_19-26-18_dataset_set1_062_004264_004313_A_13.mp4,13_Long Serve,test,ok,
53,53,1,0.2528359412817059,0.6614950895309448,0.1148991882801055,13_Long Serve/2022-09-01_19-26-18_dataset_set1_065_004569_004622_A_13.mp4,13_Long Serve,train,ok,
48,48,1,0.3229029628200784,0.6382187604904175,0.2139226198196411,13_Long Serve/2022-09-01_19-26-18_dataset_set1_074_005148_005196_A_13.mp4,13_Long Serve,val,ok,
53,53,1,0.2251721642674767,0.6630823016166687,0.253589779138565,13_Long Serve/2022-09-01_19-26-18_dataset_set1_077_005480_005533_A_13.mp4,13_Long Serve,train,ok,
48,48,1,0.2245100351410693,0.646307110786438,0.184374451637268,13_Long Serve/2022-09-01_19-26-18_dataset_set1_081_005840_005888_A_13.mp4,13_Long Serve,train,ok,
51,51,1,0.277287652226215,0.6672258377075195,0.1742768883705139,13_Long Serve/2022-09-01_19-26-18_dataset_set1_085_006193_006244_A_13.mp4,13_Long Serve,train,ok,
51,51,1,0.1842949983727268,0.6486886739730835,0.2455318421125412,13_Long Serve/2022-09-01_19-26-18_dataset_set1_097_006852_006903_A_13.mp4,13_Long Serve,train,ok,
58,58,1,0.2156653836351654,0.6692115664482117,0.1891158819198608,13_Long Serve/2022-09-01_19-26-18_dataset_set1_103_007332_007390_A_13.mp4,13_Long Serve,train,ok,
49,49,1,0.2124937560914466,0.6802070140838623,0.3116427361965179,13_Long Serve/2022-09-01_19-26-18_dataset_set1_106_007689_007738_B_13.mp4,13_Long Serve,train,ok,
45,45,1,0.2013742954568812,0.6768320798873901,0.243696928024292,13_Long Serve/2022-09-01_19-26-18_dataset_set1_123_008458_008503_B_13.mp4,13_Long Serve,test,ok,
61,61,1,0.2225718637524418,0.6576300859451294,0.1762513220310211,13_Long Serve/2022-09-01_19-26-18_dataset_set1_126_009228_009289_A_13.mp4,13_Long Serve,train,ok,
56,56,1,0.2204083980981294,0.6372350454330444,0.1890845000743866,13_Long Serve/2022-09-01_19-26-18_dataset_set1_128_008836_008892_A_13.mp4,13_Long Serve,train,ok,
52,52,1,0.2132029926860916,0.6410737633705139,0.1788109540939331,13_Long Serve/2022-09-01_19-26-18_dataset_set1_132_009573_009625_A_13.mp4,13_Long Serve,train,ok,
43,43,1,0.2266761505774442,0.6763930320739746,0.1882766932249069,13_Long Serve/2022-09-01_19-26-18_dataset_set1_135_009925_009968_B_13.mp4,13_Long Serve,train,ok,
51,51,1,0.2106899049919291,0.6623837947845459,0.1842849850654602,13_Long Serve/2022-09-01_19-26-18_dataset_set1_137_010172_010223_A_13.mp4,13_Long Serve,train,ok,
47,47,1,0.1929366811221257,0.6849603056907654,0.2844075560569763,13_Long Serve/2022-09-01_19-26-18_dataset_set1_140_010464_010511_B_13.mp4,13_Long Serve,train,ok,
53,53,1,0.1101778436083917,0.6562943458557129,0.2051411122083664,13_Long Serve/2022-09-01_19-26-18_dataset_set1_154_011198_011251_A_13.mp4,13_Long Serve,test,ok,
52,52,1,0.2158796578993365,0.65544193983078,0.1722334623336792,13_Long Serve/2022-09-01_19-26-18_dataset_set1_156_011570_011622_A_13.mp4,13_Long Serve,val,ok,
38,38,1,0.3548742666553852,0.6471482515335083,0.2618802785873413,13_Long Serve/2022-09-01_19-34-28_dataset_set1_000_000028_000066_A_13.mp4,13_Long Serve,train,ok,
42,42,1,0.2508235183962362,0.6355566382408142,0.2215747386217117,13_Long Serve/2022-09-01_19-34-28_dataset_set1_029_002301_002343_A_13.mp4,13_Long Serve,train,ok,
37,37,1,0.2824332186704809,0.642247200012207,0.1847056001424789,13_Long Serve/2022-09-01_19-34-28_dataset_set1_049_003619_003656_A_13.mp4,13_Long Serve,train,ok,
39,39,1,0.2498261287143067,0.6253952980041504,0.2359765022993087,13_Long Serve/2022-09-01_19-34-28_dataset_set1_068_005306_005345_A_13.mp4,13_Long Serve,val,ok,
46,46,1,0.2709857381999598,0.6456825733184814,0.2103625237941742,13_Long Serve/2022-09-01_19-34-28_dataset_set1_070_005532_005578_A_13.mp4,13_Long Serve,train,ok,
41,41,1,0.2235757792435866,0.6380190253257751,0.2147015035152435,13_Long Serve/2022-09-01_19-34-28_dataset_set1_082_006407_006448_A_13.mp4,13_Long Serve,train,ok,
42,42,1,0.2640963181753419,0.6527371406555176,0.2394274473190307,13_Long Serve/2022-09-01_19-34-28_dataset_set1_088_006873_006915_A_13.mp4,13_Long Serve,train,ok,
43,43,1,0.2471838144920327,0.6311682462692261,0.232125848531723,13_Long Serve/2022-09-01_19-34-28_dataset_set1_094_007278_007321_A_13.mp4,13_Long Serve,test,ok,
36,36,1,0.301877040809007,0.6370891332626343,0.1754822731018066,13_Long Serve/2022-09-01_19-34-28_dataset_set1_096_007516_007552_A_13.mp4,13_Long Serve,train,ok,
38,38,1,0.2554515419748921,0.635047197341919,0.2683993577957153,13_Long Serve/2022-09-01_19-34-28_dataset_set1_114_009011_009049_A_13.mp4,13_Long Serve,train,ok,
41,41,1,0.2335247732000719,0.6470041871070862,0.2377405017614364,13_Long Serve/2022-09-01_19-34-28_dataset_set1_127_009932_009973_A_13.mp4,13_Long Serve,train,ok,
36,36,1,0.2684671339935718,0.6442549228668213,0.2261999249458313,13_Long Serve/2022-09-01_19-34-28_dataset_set1_143_010945_010981_A_13.mp4,13_Long Serve,train,ok,
30,30,1,0.4224159475901108,0.599148690700531,0.2513998746871948,13_Long Serve/2022-09-01_19-34-28_dataset_set1_145_011217_011247_B_13.mp4,13_Long Serve,train,ok,
37,37,1,0.269645809695184,0.6279338598251343,0.2353047132492065,13_Long Serve/2022-09-01_19-34-28_dataset_set1_153_011910_011947_A_13.mp4,13_Long Serve,val,ok,
58,58,1,0.2400903282982631,0.6479765772819519,0.2176279425621032,13_Long Serve/2022-09-01_19-34-28_dataset_set1_155_012194_012252_B_13.mp4,13_Long Serve,train,ok,
56,56,1,0.2796538462584284,0.6217378973960876,0.1961409449577331,13_Long Serve/2022-09-01_19-34-28_dataset_set1_157_012494_012550_B_13.mp4,13_Long Serve,train,ok,
60,60,1,0.2369954317335054,0.6404083967208862,0.2016894966363906,13_Long Serve/2022-09-01_19-34-28_dataset_set1_167_013087_013147_B_13.mp4,13_Long Serve,train,ok,
63,63,1,0.2900034210072916,0.605430543422699,0.2016401886940002,13_Long Serve/2022-09-01_19-34-28_dataset_set1_171_013484_013547_B_13.mp4,13_Long Serve,train,ok,
66,66,1,0.2783610149127459,0.6174306869506836,0.0782337486743927,13_Long Serve/2022-09-06_17-42-57_dataset_set1_000_001012_001078_B_13.mp4,13_Long Serve,train,ok,
56,56,1,0.3088039671390346,0.6549208760261536,0.230424091219902,13_Long Serve/2022-09-06_17-42-57_dataset_set1_001_001225_001281_A_13.mp4,13_Long Serve,train,ok,
55,55,1,0.4467724199460801,0.6492705345153809,0.2281252741813659,13_Long Serve/2022-09-06_17-42-57_dataset_set1_003_001491_001546_A_13.mp4,13_Long Serve,train,ok,area_reextracted
57,57,1,0.1990024862215856,0.6238658428192139,0.1483773440122604,13_Long Serve/2022-09-06_17-42-57_dataset_set1_005_001751_001808_B_13.mp4,13_Long Serve,train,ok,
56,56,1,0.2496039877659885,0.6055386662483215,0.178390622138977,13_Long Serve/2022-09-06_17-42-57_dataset_set1_034_003432_003488_B_13.mp4,13_Long Serve,train,ok,
57,57,1,0.2638273755268731,0.6344656944274902,0.2426482737064361,13_Long Serve/2022-09-06_17-42-57_dataset_set1_040_003890_003947_B_13.mp4,13_Long Serve,train,ok,
56,56,1,0.2988652266294275,0.5907581448554993,0.1042013168334961,13_Long Serve/2022-09-06_17-42-57_dataset_set1_045_004625_004681_B_13.mp4,13_Long Serve,test,ok,
57,57,1,0.236672076638561,0.6218042373657227,0.1020575314760208,13_Long Serve/2022-09-06_17-42-57_dataset_set1_055_005209_005266_B_13.mp4,13_Long Serve,train,ok,
58,58,1,0.2226267766282497,0.6136981248855591,0.1486709713935852,13_Long Serve/2022-09-06_17-42-57_dataset_set1_061_005622_005680_B_13.mp4,13_Long Serve,train,ok,
55,55,1,0.2533092659906751,0.6272421479225159,0.1315292716026306,13_Long Serve/2022-09-06_17-42-57_dataset_set1_067_006092_006147_B_13.mp4,13_Long Serve,train,ok,
62,62,1,0.2163878917203919,0.6280098557472229,0.1757690608501434,13_Long Serve/2022-09-06_17-42-57_dataset_set1_092_008076_008138_B_13.mp4,13_Long Serve,train,ok,
56,56,1,0.2516286325742281,0.6139445900917053,0.1171827167272567,13_Long Serve/2022-09-06_17-42-57_dataset_set1_094_008425_008481_B_13.mp4,13_Long Serve,train,ok,
58,58,1,0.2463769000545853,0.6323867440223694,0.2248081713914871,13_Long Serve/2022-09-06_17-42-57_dataset_set1_098_008868_008926_B_13.mp4,13_Long Serve,val,ok,
58,58,1,0.2458279326372535,0.6203973889350891,0.1323474049568176,13_Long Serve/2022-09-06_17-42-57_dataset_set1_108_009769_009827_B_13.mp4,13_Long Serve,val,ok,
59,59,1,0.2274814017254887,0.6334527134895325,0.2044163346290588,13_Long Serve/2022-09-06_17-42-57_dataset_set1_110_010119_010178_B_13.mp4,13_Long Serve,train,ok,
